index,population,count_intersections,streets_per_node_avg,betweenness_centrality_avg,primary_length_total_ext,highway_length_total_ext,fraction_oneway_ext,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_BFA,N_Est_RW,N_Emp_Mfg,N_Emp_BFA,N_Emp_RW,N_Emp_Tot,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,kopt+0_Clusters,kopt+1_Clusters,kopt+2_Clusters,lat,lon,utm_n,utm_e
2600,13780,178,3.110497238,0.054186343,1118.472294,0.0,0.294782343,3,4,8,3.0,1.0,9.0,2826.0,120.0,138.0,10855.0,3.74767217858,6.6781118464,0.577047674221,2.70834471621,-0.979368427864,-0.995056766291,2.73299394611,4,0,4,-11.98496827,-77.05369149,8674276.063,276380.8033
2601,21296,118,3.105691057,0.076927356,0.0,0.0,0.255629755,0,1,0,3.0,1.0,9.0,2826.0,120.0,138.0,10855.0,5.44256087158,4.82449789983,2.97123183056,-2.50397928763,0.00605952898506,2.95198951301,2.22708651714,4,0,0,-11.98503542,-77.04451169,8674276.063,277380.8033
2602,22538,23,3.083333333,0.140810277,0.0,0.0,0.0,0,0,0,3.0,1.0,9.0,2826.0,120.0,138.0,10855.0,8.52498549929,1.10241950356,1.76071482622,-10.9610880104,0.746839304797,1.50755610924,2.08642995408,1,2,3,-11.98510226,-77.03533184,8674276.063,278380.8033
2604,30053,156,3.048192771,0.062079137,0.0,0.0,0.200500327,6,2,2,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,2.15149316821,5.6521261986,4.93466748182,-1.28831061535,-0.228050643546,1.66970721112,-0.229099823795,4,0,4,-11.98523506,-77.01697197,8674276.063,280380.8033
2605,30055,140,3.26056338,0.056689427,2250.356495,0.0,0.475338141,9,15,20,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,-3.92820566835,9.33819434314,-3.43663557756,0.578386129717,-0.565189723134,-3.91820941478,1.43577745304,5,5,7,-11.985301,-77.00779196,8674276.063,281380.8033
2606,30059,103,3.128440367,0.067576794,0.0,0.0,0.317050962,4,4,2,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,1.6817676082,5.04259948333,3.20112028864,-3.12244293457,0.25624763193,2.82046139577,0.174541543148,4,0,0,-11.98536665,-76.99861189,8674276.063,282380.8033
2608,13885,54,3.254237288,0.086601659,0.0,0.0,0.19359925,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,5.47168111548,1.14503709269,1.68208436735,-3.27647973025,-0.125952211341,3.27655917413,0.520417431235,1,2,0,-11.98549704,-76.98025159,8674276.063,284380.8033
2613,1356,46,3.058823529,0.112669068,0.0,0.0,0.0,0,0,0,8.0,0.0,2.0,8446.0,0.0,1005.0,20305.0,10.5650550242,-1.09505439419,0.273512935883,-5.543878148,-0.24147468812,1.09410463677,1.2664702066,1,2,3,-11.98581776,-76.93434992,8674276.063,289380.8033
2626,4147,83,3.13253012,0.070239404,0.0,0.0,0.0,0,0,3,9.0,0.0,2.0,9189.0,0.0,1035.0,21297.0,8.69772458405,1.60458766086,1.4193435489,-0.757043987194,-0.860915506689,1.79202313128,0.648030628893,4,0,0,-11.98661648,-76.81499958,8674276.063,302380.8033
2627,2893,21,3.0,0.12965368,0.0,0.0,0.0,0,3,1,1.0,0.0,0.0,743.0,0.0,30.0,992.0,11.2476938831,-1.14252507561,-1.02902107018,-8.52057267691,0.193799793774,0.657304798339,1.6589777914,1,2,3,-11.98667581,-76.80581844,8674276.063,303380.8033
2658,1742,24,3.291666667,0.083662714,0.0,423.3481361,0.26843743,1,3,1,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,4.98363765144,-2.07012550928,-1.14012599255,-1.76418001584,2.18376191679,3.44421860868,-0.818143075926,1,2,0,-11.97538315,-77.1270571,8675276.063,268380.8033
2659,6561,150,3.236842105,0.049153886,0.0,0.0,0.171213348,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,4.09487716857,1.43572065059,3.5743772796,4.11317657636,-1.3600674264,2.54808667013,-1.23634486176,4,0,4,-11.97545264,-77.11787805,8675276.063,269380.8033
2660,8968,174,3.186440678,0.048254091,0.0,0.0,0.038796299,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,4.42087343233,1.89825236898,4.92392641929,4.48580077313,-1.58720631042,1.55862572374,-1.60166786353,4,0,4,-11.97552184,-77.10869895,8675276.063,270380.8033
2662,15549,214,3.158878505,0.057135575,334.5015323,2000.703307,0.260040004,11,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43565366092,6.35982898444,0.484286265136,5.69507698322,10.848817468,2.76886233327,2.4124831988,0,6,6,-11.97565933,-77.09034058,8675276.063,272380.8033
2663,20014,199,3.271356784,0.04997672,2396.060152,0.0,0.276466046,17,12,15,42.0,2.0,26.0,5171.0,125.0,558.0,14216.0,-1.31658078876,9.62885790303,-3.09219335687,4.57354116285,-1.69512810363,-4.73923022272,2.48215758176,5,5,7,-11.97572763,-77.08116131,8675276.063,273380.8033
2664,15444,187,3.251336898,0.051468684,1695.466178,0.0,0.348180808,33,6,17,42.0,2.0,26.0,5171.0,125.0,558.0,14216.0,-0.877511467077,8.83266848813,-4.64485079457,3.84641193682,-1.85254764183,-2.04928883634,1.00560827797,5,5,7,-11.97579562,-77.07198198,8675276.063,274380.8033
2665,10004,122,3.18699187,0.049484889,2987.822205,1317.917306,0.524177124,12,10,11,62.0,3.0,49.0,9104.0,331.0,1147.0,35408.0,-1.39844550753,5.04223013355,-5.38589443075,4.40797884512,7.25631778182,-5.85627563029,4.64794805447,5,5,7,-11.97586332,-77.0628026,8675276.063,275380.8033
2666,11117,189,3.004878049,0.040152024,17.65799037,0.0,0.195724945,4,6,6,62.0,3.0,49.0,9104.0,331.0,1147.0,35408.0,3.57367645401,4.35926749986,2.39118457905,3.44362141511,-1.36223427302,1.09410150985,-0.476063830649,4,0,4,-11.97593071,-77.05362316,8675276.063,276380.8033
2667,14464,154,2.913793103,0.052435093,0.0,0.0,0.220806441,2,0,7,3.0,1.0,9.0,2826.0,120.0,138.0,10855.0,6.03727826535,4.96822472983,2.89924440853,0.0686135746877,-0.499522279347,1.12610555741,0.98037461082,4,0,0,-11.97599781,-77.04444367,8675276.063,277380.8033
2668,15289,57,2.714285714,0.089663257,0.0,0.0,0.063482687,0,2,0,3.0,1.0,9.0,2826.0,120.0,138.0,10855.0,9.12180978398,1.15715781857,2.98390804611,-7.59572928053,0.778663529654,-1.00214456245,1.62676200617,1,2,3,-11.9760646,-77.03526412,8675276.063,278380.8033
2670,20385,80,2.955555556,0.08639201,0.0,0.0,0.0,0,0,1,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,6.3387737651,1.39702795959,4.48081566142,-5.09515404638,0.137885576148,0.0491063691898,-0.218799983141,1,2,0,-11.97619729,-77.01690487,8675276.063,280380.8033
2671,20381,114,3.191666667,0.061724351,675.0709531,0.0,0.249041917,8,5,1,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,2.26684445961,4.55117364233,1.49525978858,-0.328607964257,-0.433617889808,0.699944688807,0.986507635536,4,0,4,-11.97626319,-77.00772516,8675276.063,281380.8033
2672,20381,181,3.297297297,0.054042817,1216.743575,0.0,0.329584228,16,2,20,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,-0.84416372323,7.81630734988,-1.32297700114,3.34092593289,-1.56976289563,-0.518200643717,-0.406517115234,5,5,7,-11.97632878,-76.99854539,8675276.063,282380.8033
2673,18984,197,3.128712871,0.045194079,0.0,0.0,0.184042293,6,2,6,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,2.59116951429,5.73010680206,3.70958376691,3.32733842781,-1.29516635346,2.0447131711,-0.896142265602,4,0,4,-11.97639408,-76.98936557,8675276.063,283380.8033
2674,10472,27,3.24137931,0.133461047,0.0,0.0,0.0,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,7.94747881665,-1.48520359155,0.69282664207,-7.44224308672,-0.0918314702066,2.0708667117,0.302733209169,1,2,3,-11.97645907,-76.9801857,8675276.063,284380.8033
2678,1142,38,3.605263158,0.099059586,0.0,0.0,0.0,1,0,0,8.0,0.0,2.0,8446.0,0.0,1005.0,20305.0,8.49138766678,0.997703592883,-1.45908858503,-0.893403338533,-1.33514962759,5.54831324629,1.46426777839,4,2,0,-11.97671605,-76.94346569,8675276.063,288380.8033
2693,1029,19,2.652173913,0.165066817,0.0,0.0,0.0,0,0,0,9.0,0.0,2.0,9189.0,0.0,1035.0,21297.0,13.0507155561,-4.60050470505,0.0726704007359,-13.4199634034,1.01102287658,-2.44799519066,1.29500048921,1,2,3,-11.97763693,-76.80575834,8675276.063,303380.8033
2694,1560,19,2.863636364,0.14025974,0.0,0.0,0.0,0,2,1,9.0,0.0,2.0,9189.0,0.0,1035.0,21297.0,11.5665053315,-2.89093160303,-0.534371666753,-10.1053927086,0.448724637871,-0.67935508592,1.09125474799,1,2,3,-11.97769592,-76.79657746,8675276.063,304380.8033
2695,2171,68,2.930555556,0.106841046,0.0,0.0,0.0,0,0,1,9.0,0.0,2.0,9189.0,0.0,1035.0,21297.0,10.5231279258,-0.8531017683,1.10337891214,-5.31632222867,-0.189069673744,0.0219348662782,0.972818898085,1,2,3,-11.97775461,-76.78739652,8675276.063,305380.8033
2696,2949,58,3.080645161,0.083130619,0.0,901.3467703,0.0,2,2,2,9.0,0.0,2.0,9189.0,0.0,1035.0,21297.0,8.82932942991,0.0625125912164,-0.186972635546,-1.90954284727,4.90461395571,1.63181397071,0.932569759677,1,2,0,-11.977813,-76.77821554,8675276.063,306380.8033
2698,2735,40,2.875,0.10173836,0.0,870.7359674,0.188890413,1,0,4,1.0,0.0,0.0,743.0,0.0,30.0,992.0,9.81686283754,-0.626052842511,-1.00331215135,-5.66246485283,5.68773543357,0.887745875947,1.8338622819,1,2,3,-11.97792888,-76.75985343,8675276.063,308380.8033
2724,1486,37,3.0,0.101579112,0.0,1616.263289,0.182548677,1,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,6.53602122158,-4.38377346035,-0.0720637250592,-3.23899095639,9.88948425185,1.11514735077,-0.559751115931,1,2,0,-11.96634601,-77.12698639,8676276.063,268380.8033
2726,3042,115,2.930769231,0.054548673,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,6.8258353288,-0.975915975866,4.24073998469,0.829644841709,-0.86312138287,-0.601042986134,-1.75981885773,4,0,0,-11.96648459,-77.10862885,8676276.063,270380.8033
2727,9727,199,3.24120603,0.044819673,0.0,0.0,0.025496902,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8355496299,6.10750610347,3.49936388067,5.31045783015,-1.77852463292,2.9888589145,1.44634117936,4,0,4,-11.96655344,-77.09945,8676276.063,271380.8033
2728,13224,199,3.149253731,0.048821471,0.0,0.0,0.099329429,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98215342332,6.63009474582,3.01910286808,3.80746271444,-1.47838365626,2.39055031849,0.903783571251,4,0,4,-11.96662198,-77.09027109,8676276.063,272380.8033
2729,15740,219,3.192825112,0.039550122,2025.295448,0.0,0.305758051,14,0,9,42.0,2.0,26.0,5171.0,125.0,558.0,14216.0,1.02318072836,8.19443715277,0.684602947264,6.1975062568,-1.56006425178,-3.52222281996,3.05950293891,5,5,7,-11.96669022,-77.08109212,8676276.063,273380.8033
2730,15086,185,3.177419355,0.056433608,3014.105855,1495.68614,0.288329423,17,1,7,42.0,2.0,26.0,5171.0,125.0,558.0,14216.0,0.449640441307,6.56304125874,-1.72418105695,5.86436686509,7.90279684547,-6.5721535339,5.21983510538,5,5,7,-11.96675816,-77.0719131,8676276.063,274380.8033
2731,8969,101,3.277227723,0.077733773,0.0,0.0,0.30792952,4,4,4,59.0,2.0,40.0,6278.0,211.0,1009.0,24553.0,4.37498739546,2.62583782567,-0.66387044469,-0.486531566188,-0.779758776496,3.85778944238,0.569357909637,4,0,0,-11.96682581,-77.06273402,8676276.063,275380.8033
2732,10367,59,3.213114754,0.069963879,1018.090654,0.0,0.260742801,1,1,3,20.0,1.0,23.0,3933.0,206.0,589.0,21192.0,5.48588125904,3.03067589993,-0.25835875189,-1.40890723303,-0.205763093173,0.230699704983,3.15788965863,4,0,0,-11.96689315,-77.05355489,8676276.063,276380.8033
2733,11488,71,2.703296703,0.089540547,0.0,0.0,0.036154509,1,3,0,20.0,1.0,23.0,3933.0,206.0,589.0,21192.0,9.07501032745,0.371770269875,2.72168707997,-6.66082411025,0.452484109704,-1.41673088823,1.09263419402,1,2,3,-11.96696019,-77.0443757,8676276.063,277380.8033
2734,12546,76,2.696969697,0.089857124,0.0,0.0,0.0,0,0,2,3.0,1.0,9.0,2826.0,120.0,138.0,10855.0,9.79894849139,0.960222274732,3.31546258657,-6.67177441241,0.439926824809,-1.48733253603,1.26441147307,1,2,3,-11.96702694,-77.03519646,8676276.063,278380.8033
2736,16916,78,2.663366337,0.074221422,0.0,0.0,0.0,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,7.67799758521,0.226353261641,5.37716732105,-5.85536631324,0.567106440789,-2.18646017455,-0.33456371026,1,2,0,-11.96715953,-77.01683781,8676276.063,280380.8033
2737,16919,322,3.085106383,0.038666289,0.0,0.0,0.28552882,10,12,17,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,-0.450213754399,8.91853246975,1.08247611842,7.71717503655,-2.55152790546,1.31748883343,-2.66357684597,4,0,4,-11.96722537,-77.00765841,8676276.063,281380.8033
2738,16924,211,3.144859813,0.044538642,368.6089717,0.0,0.29944713,6,2,8,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,1.76372288797,6.12070727343,2.67104701161,4.3309910048,-1.34739056811,1.30455281656,-0.288751616111,4,0,4,-11.96729091,-76.99847895,8676276.063,282380.8033
2739,16927,227,3.287553648,0.046603186,1355.264563,0.0,0.2751514,10,11,11,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,-0.585334507507,7.94436659576,-0.621475108644,6.01881591577,-1.94611089266,-1.36247370517,0.490085435326,5,5,7,-11.96735616,-76.98929943,8676276.063,283380.8033
2740,15386,71,2.764044944,0.078912918,0.0,0.0,0.0,1,0,1,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,7.54871275394,0.172812647317,4.40813079256,-5.60483627823,0.35756034168,-1.44000062755,-0.40645150701,1,2,0,-11.9674211,-76.98011987,8676276.063,284380.8033
2741,10834,59,2.85915493,0.066054297,0.0,0.0,0.186301983,0,2,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,6.68624034892,0.227678131338,2.74732403893,-3.96044909434,0.365505354788,0.155364366404,0.0917027615638,1,2,0,-11.96748575,-76.97094025,8676276.063,285380.8033
2745,1296,38,3.315789474,0.114548759,0.0,0.0,0.0,0,1,0,8.0,0.0,2.0,8446.0,0.0,1005.0,20305.0,9.68411822499,-0.398523460048,-0.91642698108,-4.17282997953,-0.684010831942,3.11566059292,1.38533278144,1,2,0,-11.96774132,-76.93422125,8676276.063,289380.8033
2762,1680,27,2.611111111,0.118720822,0.0,0.0,0.0,0,0,0,9.0,0.0,2.0,9189.0,0.0,1035.0,21297.0,12.2524502242,-3.06008855578,1.4129986671,-9.88237548338,0.821500274281,-2.47903891001,1.02919389822,1,2,3,-11.96877398,-76.77815641,8676276.063,306380.8033
2763,4587,19,2.818181818,0.156709957,0.0,0.0,0.0,0,0,0,9.0,0.0,2.0,9189.0,0.0,1035.0,21297.0,11.8613026967,-3.28032634634,0.162020041602,-12.016202107,0.768821572216,-1.04316098294,1.3597070944,1,2,3,-11.96883202,-76.76897568,8676276.063,307380.8033
2793,3670,151,3.151898734,0.050531096,0.0,0.0,0.074904692,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35104244628,3.94076197885,2.44566913731,3.25997349896,-1.30745554844,2.55480081629,1.64475226104,4,0,4,-11.95751613,-77.09938026,8677276.063,271380.8033
2794,10080,208,3.113636364,0.040331364,0.0,0.0,0.055204395,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13089635633,5.95412961223,4.44737099035,5.05821395071,-1.54003861109,2.16441671204,1.49118873976,4,0,4,-11.95758462,-77.09020165,8677276.063,272380.8033
2795,14788,224,3.1875,0.044499566,408.2490574,0.0,0.297297655,7,2,4,42.0,2.0,26.0,5171.0,125.0,558.0,14216.0,2.75037401589,6.83212108275,2.45420475475,5.29728474185,-1.51085174185,1.90961353994,1.19947014342,4,0,4,-11.95765281,-77.08102299,8677276.063,273380.8033
2796,18344,119,3.175,0.065145635,0.0,372.3032405,0.387972613,6,5,7,42.0,2.0,26.0,5171.0,125.0,558.0,14216.0,2.63310641492,4.99293780446,-0.196335046202,-0.49617316302,1.85825434645,3.65807428596,0.67383061162,4,0,4,-11.9577207,-77.07184427,8677276.063,274380.8033
2798,10159,103,3.106796117,0.058270333,873.6499529,0.0,0.199408225,17,5,15,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,4.07426738946,5.49948921401,-3.10598624285,-0.21604749612,-1.01178714031,-0.751951270825,0.606372572432,4,0,0,-11.95785558,-77.05348667,8677276.063,276380.8033
2799,11285,136,3.489655172,0.048842537,0.0,0.0,0.0,2,0,3,20.0,1.0,23.0,3933.0,206.0,589.0,21192.0,5.46143977543,5.26570392829,2.09469278583,4.43744766681,-1.91340723704,4.79295338667,0.858564347653,4,0,4,-11.95792258,-77.04430779,8677276.063,277380.8033
2800,11489,82,2.978494624,0.069106443,0.0,0.0,0.0,0,2,0,20.0,1.0,23.0,3933.0,206.0,589.0,21192.0,8.03719277764,1.96757465147,2.87212739787,-2.66790253754,-0.306269519024,0.746895035336,1.10144166759,1,2,0,-11.95798927,-77.03512885,8677276.063,278380.8033
2803,16915,211,2.930434783,0.037677329,0.0,0.0,0.119431844,0,0,1,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,4.49945665592,4.55490047283,6.46553875365,3.49824378545,-1.00643725829,0.364061444817,-0.371664719515,4,0,4,-11.95818754,-77.00759171,8677276.063,281380.8033
2804,16924,267,3.039145907,0.043116712,0.0,0.0,0.235961366,2,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,3.1798202264,5.7633538355,6.18398653574,5.72062926819,-1.44544281925,1.60751785094,-0.0168751815699,4,0,4,-11.95825304,-76.99841256,8677276.063,282380.8033
2805,16923,230,3.266949153,0.036943928,1189.009238,0.0,0.267783696,4,4,6,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,0.786213872339,7.2769197525,2.53328655223,6.95142065162,-1.72015754063,-0.641732131072,1.17685418464,4,0,4,-11.95831823,-76.98923335,8677276.063,283380.8033
2806,16921,193,3.144927536,0.051440067,0.0,0.0,0.129965492,4,5,13,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,2.57192781479,5.68280102384,2.09561035893,2.97709349151,-1.59224412563,1.59123603127,-1.86874440678,4,0,4,-11.95838312,-76.98005409,8677276.063,284380.8033
2855,3041,50,2.896551724,0.089258707,0.0,621.9044628,0.009465933,0,2,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,7.51194112351,-3.45392221569,1.92347889546,-3.76694714718,3.65527046971,-0.763406745336,-1.40702502655,1,2,0,-11.94820209,-77.13602321,8678276.063,267380.8033
2860,5720,127,3.115384615,0.061760678,62.83606003,0.0,0.219189091,0,0,3,142.0,0.0,28.0,25666.0,0.0,4923.0,100979.0,3.85527895611,-0.320433810534,2.97450571576,1.65534556164,-0.910437930231,1.1404958647,-2.16642243607,4,0,0,-11.94854726,-77.09013227,8678276.063,272380.8033
2861,13895,194,3.221649485,0.045284067,1974.018845,0.0,0.266257474,9,8,8,42.0,2.0,26.0,5171.0,125.0,558.0,14216.0,1.23232868545,7.54702718159,-0.774336927002,5.20597488586,-1.51312599381,-3.4845876699,2.92835768771,5,5,7,-11.9486154,-77.08095392,8678276.063,273380.8033
2862,15040,174,3.094444444,0.05858616,1348.008492,1998.844258,0.229554943,7,4,2,59.0,2.0,40.0,6278.0,211.0,1009.0,24553.0,2.05876031968,4.01469816982,0.517117271778,4.640846461,11.2135522644,-1.74839769739,2.96231233794,0,6,6,-11.94868323,-77.0717755,8678276.063,274380.8033
2863,9715,185,3.140540541,0.045500793,3638.003164,0.0,0.312582158,2,1,6,59.0,2.0,40.0,6278.0,211.0,1009.0,24553.0,1.63796030058,6.04986949985,0.439305121274,6.04238219799,-1.06474288613,-9.54433336533,6.001990108,5,5,7,-11.94875077,-77.06259703,8678276.063,275380.8033
2864,10395,210,3.27014218,0.048902199,3092.888366,0.0,0.285267131,14,3,14,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,1.20068503212,8.80847229594,-2.54273563642,6.7044972729,-1.84565063731,-6.74404382893,4.56003301226,5,5,7,-11.94881801,-77.05341851,8678276.063,276380.8033
2865,11286,83,3.106382979,0.082632071,0.0,0.0,0.0,0,0,0,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,8.43380305448,2.23808256158,2.42744918531,-2.75353064738,-0.420493322678,1.74538694668,1.371929817,1,2,0,-11.94888495,-77.04423993,8678276.063,277380.8033
2866,11289,36,3.133333333,0.107070707,0.0,0.0,0.0,0,0,0,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,9.10226650982,0.808946763745,1.17289172485,-6.13707591179,0.0164853735745,1.90037286179,1.56823140689,1,2,0,-11.94895159,-77.0350613,8678276.063,278380.8033
2869,14182,119,2.685534591,0.058817176,0.0,0.0,0.0,0,0,1,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,7.33997387299,1.10384558791,5.70965835814,-2.73146708483,0.00777138140944,-2.05186569968,-0.584553034144,1,2,0,-11.94914971,-77.00752507,8678276.063,281380.8033
2870,16919,88,2.807692308,0.067128308,0.0,0.0,0.0,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,6.98852894439,1.08176098131,5.19586925046,-3.92782353428,0.171843938138,-1.01438483657,-0.306318610559,1,2,0,-11.94921515,-76.99834622,8678276.063,282380.8033
2871,16919,252,3.147169811,0.034415483,1510.670242,0.0,0.137433023,12,9,10,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,0.259563120334,8.09998436744,1.22823099062,7.07362955988,-2.12839984776,-3.47329692948,0.370081744633,5,5,7,-11.9492803,-76.98916732,8678276.063,283380.8033
2872,16919,227,3.0703125,0.042696573,0.0,0.0,0.174868139,10,4,8,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,2.30408042839,6.15505028302,3.02191332798,4.29402247527,-1.64159255781,1.38739569666,-1.44366849307,4,0,4,-11.94934514,-76.97998836,8678276.063,284380.8033
2873,11749,16,2.32,0.18173913,0.0,0.0,0.0,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,11.8408936101,-6.00742713861,2.65694175887,-18.2649692446,2.07707876944,-5.5361008005,0.0813429709413,1,2,3,-11.94940968,-76.97080935,8678276.063,285380.8033
2921,2592,137,3.113475177,0.050170927,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,6.02451555754,0.0465007906712,3.97844371228,3.29467807124,-1.42966160356,0.827925346088,-1.71414668555,4,0,4,-11.93916498,-77.13595237,8679276.063,267380.8033
2923,1250,37,3.046511628,0.109337439,0.0,0.0,0.0,0,0,0,226.0,0.0,38.0,40724.0,0.0,8806.0,183776.0,5.10049889985,-7.14595391025,2.80578033513,-4.59041317021,-0.413823748023,-1.01609355514,-4.50064856015,1,2,3,-11.93930384,-77.11759677,8679276.063,269380.8033
2926,9964,54,3.052631579,0.099020278,0.0,0.0,0.024001949,0,0,2,142.0,0.0,28.0,25666.0,0.0,4923.0,100979.0,5.75797146748,-2.53080097322,2.88238018971,-4.67105669451,-0.183167455883,0.00536764395992,-2.34868798834,1,2,0,-11.93950989,-77.09006295,8679276.063,272380.8033
2927,17316,122,3.130081301,0.062725323,0.0,0.0,0.292963043,3,5,4,42.0,2.0,26.0,5171.0,125.0,558.0,14216.0,3.85495416255,4.64353302609,1.27321671677,-0.668962189823,-0.426959755582,2.84837814018,0.749748111863,4,0,0,-11.93957797,-77.0808849,8679276.063,273380.8033
2928,14079,142,3.163265306,0.050750806,0.0,1374.114692,0.315244669,23,11,20,59.0,2.0,40.0,6278.0,211.0,1009.0,24553.0,-0.0696038151709,5.74236572149,-5.05125880929,2.58029680943,6.79379038411,3.01992072665,-2.01031073474,0,6,6,-11.93964576,-77.07170679,8679276.063,274380.8033
2929,10760,149,3.164473684,0.060561752,835.4620243,0.0,0.343982177,28,11,16,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,1.53299743574,7.32243631136,-5.75589090455,1.13371420798,-1.46569028356,0.225128957501,0.203564785171,5,5,7,-11.93971324,-77.06252862,8679276.063,275380.8033
2930,11172,167,3.140350877,0.048816059,359.0146593,0.0,0.111472632,15,10,14,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,3.62915903214,6.89517020402,-2.02054156445,2.61841439324,-1.76634273067,0.716497659503,-0.532918497787,4,0,4,-11.93978043,-77.0533504,8679276.063,276380.8033
2931,11286,189,3.404040404,0.059525902,0.0,0.0,0.078330574,2,1,2,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,5.50980130221,5.95565021684,2.3698929825,4.77469479898,-1.90584701896,4.29044948718,1.13661276906,4,0,4,-11.93984732,-77.04417213,8679276.063,277380.8033
2932,11281,101,3.302752294,0.090485581,0.0,0.0,0.16892769,1,0,1,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,6.79312806665,3.18833938118,0.915470750441,-1.49024505683,-0.668251428633,3.90763994934,1.75133313823,4,0,0,-11.93991391,-77.0349938,8679276.063,278380.8033
2936,16919,47,3.109090909,0.086093641,0.0,0.0,0.045173573,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,6.35179474107,0.863793754133,3.06080637421,-4.76420216389,0.0724631139612,1.53668666036,0.108999721442,1,2,0,-11.94017727,-76.99827994,8679276.063,282380.8033
2937,16921,202,3.123853211,0.049471643,0.0,0.0,0.152207113,0,0,7,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,3.54206306241,5.07793153171,4.48875438158,3.52706846323,-1.34256425447,1.79732128722,-0.82953438225,4,0,4,-11.94024236,-76.98910134,8679276.063,283380.8033
2938,15011,203,3.286384977,0.044772435,1896.718217,0.0,0.149429004,3,6,8,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,1.20199560358,6.7497525875,1.27623267008,6.17428525996,-1.77877725648,-3.52396491383,1.81841441655,5,0,7,-11.94030715,-76.97992268,8679276.063,284380.8033
2939,12568,153,3.316455696,0.056267921,935.2398518,0.0,0.155225159,5,4,10,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,2.49402929949,5.03609136419,0.28189638497,3.45643468374,-1.57631343755,0.0225298914833,0.18967217714,4,0,4,-11.94037164,-76.97074398,8679276.063,285380.8033
2940,3841,46,2.6,0.119337607,0.0,0.0,0.0,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,10.6551400337,-3.79806260473,2.51740184033,-9.41044541569,0.711815046013,-3.03020622172,-0.169520109819,1,2,3,-11.94043584,-76.96156522,8679276.063,286380.8033
2991,3270,85,3.111111111,0.069651572,0.0,0.0,0.128440462,0,0,0,142.0,0.0,28.0,25666.0,0.0,4923.0,100979.0,5.33297430548,-1.90948316832,2.75996890546,-0.121368685794,-0.700218363059,1.04555746618,-2.05430606653,4,0,0,-11.93040419,-77.09917138,8680276.063,271380.8033
