,index,population,count_intersections,streets_per_node_avg,betweenness_centrality_avg,primary_length_total_ext,highway_length_total_ext,fraction_oneway_ext,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_BFA,N_Est_RW,N_Emp_Mfg,N_Emp_BFA,N_Emp_RW,N_Emp_Tot,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,kopt+0_Clusters,kopt+1_Clusters,kopt+2_Clusters,lat,lon,utm_n,utm_e,geometry,nanostore_count,grid_geometry
465,2671,20381,114,3.191666667,0.061724351,675.0709531,0.0,0.249041917,8,5,1,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,2.26684445961,4.55117364233,1.4952597885799999,-0.328607964257,-0.43361788980800003,0.6999446888070001,0.986507635536,4,0,4,-11.97626319,-77.00772516,8675276.063,281380.8033,POINT (-77.00772516000001 -11.97626319),264.0,"POLYGON ((280880.5952640044 -1325223.934421904, 281880.5952640044 -1325223.934421904, 281880.5952640044 -1324223.934421904, 280880.5952640044 -1324223.934421904, 280880.5952640044 -1325223.934421904))"
466,2672,20381,181,3.297297297,0.054042817,1216.743575,0.0,0.32958422800000003,16,2,20,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,-0.84416372323,7.816307349880001,-1.32297700114,3.3409259328900003,-1.56976289563,-0.5182006437169999,-0.406517115234,5,5,7,-11.97632878,-76.99854539,8675276.063,282380.8033,POINT (-76.99854539 -11.97632878),471.0,"POLYGON ((281880.5987569295 -1325223.933932204, 282880.5987569295 -1325223.933932204, 282880.5987569295 -1324223.933932204, 281880.5987569295 -1324223.933932204, 281880.5987569295 -1325223.933932204))"
467,2673,18984,197,3.1287128710000003,0.045194079000000005,0.0,0.0,0.184042293,6,2,6,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,2.59116951429,5.73010680206,3.70958376691,3.3273384278099996,-1.29516635346,2.0447131711,-0.896142265602,4,0,4,-11.97639408,-76.98936557,8675276.063,283380.8033,POINT (-76.98936557 -11.97639408),388.0,"POLYGON ((282880.6018385906 -1325223.934566292, 283880.6018385906 -1325223.934566292, 283880.6018385906 -1324223.934566292, 282880.6018385906 -1324223.934566292, 282880.6018385906 -1325223.934566292))"
468,2674,10472,27,3.24137931,0.133461047,0.0,0.0,0.0,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,7.9474788166499994,-1.48520359155,0.69282664207,-7.44224308672,-0.0918314702066,2.0708667117,0.30273320916900004,1,2,3,-11.97645907,-76.9801857,8675276.063,284380.8033,POINT (-76.98018570000001 -11.97645907),126.0,"POLYGON ((283880.6045199093 -1325223.934112056, 284880.6045199093 -1325223.934112056, 284880.6045199093 -1324223.934112056, 283880.6045199093 -1324223.934112056, 283880.6045199093 -1325223.934112056))"
469,2678,1142,38,3.605263158,0.09905958599999999,0.0,0.0,0.0,1,0,0,8.0,0.0,2.0,8446.0,0.0,1005.0,20305.0,8.49138766678,0.9977035928829999,-1.45908858503,-0.893403338533,-1.33514962759,5.548313246290001,1.4642677783899998,4,2,0,-11.97671605,-76.94346569,8675276.063,288380.8033,POINT (-76.94346569 -11.97671605),199.0,"POLYGON ((287880.6151433663 -1325223.934679073, 288880.6151433663 -1325223.934679073, 288880.6151433663 -1324223.934679073, 287880.6151433663 -1324223.934679073, 287880.6151433663 -1325223.934679073))"
470,2693,1029,19,2.652173913,0.165066817,0.0,0.0,0.0,0,0,0,9.0,0.0,2.0,9189.0,0.0,1035.0,21297.0,13.050715556099998,-4.60050470505,0.07267040073589999,-13.419963403399999,1.01102287658,-2.44799519066,1.29500048921,1,2,3,-11.97763693,-76.80575834,8675276.063,303380.8033,POINT (-76.80575834 -11.97763693),34.0,"POLYGON ((302880.6526867348 -1325223.935107113, 303880.6526867348 -1325223.935107113, 303880.6526867348 -1324223.935107113, 302880.6526867348 -1324223.935107113, 302880.6526867348 -1325223.935107113))"
471,2694,1560,19,2.8636363639999995,0.14025974,0.0,0.0,0.0,0,2,1,9.0,0.0,2.0,9189.0,0.0,1035.0,21297.0,11.5665053315,-2.89093160303,-0.5343716667530001,-10.1053927086,0.44872463787100003,-0.6793550859199999,1.0912547479899999,1,2,3,-11.97769592,-76.79657746,8675276.063,304380.8033,POINT (-76.79657745999999 -11.97769592),86.0,"POLYGON ((303880.6542606302 -1325223.935149559, 304880.6542606302 -1325223.935149559, 304880.6542606302 -1324223.935149559, 303880.6542606302 -1324223.935149559, 303880.6542606302 -1325223.935149559))"
472,2695,2171,68,2.9305555560000003,0.106841046,0.0,0.0,0.0,0,0,1,9.0,0.0,2.0,9189.0,0.0,1035.0,21297.0,10.5231279258,-0.8531017683,1.10337891214,-5.31632222867,-0.18906967374400002,0.021934866278200002,0.9728188980850001,1,2,3,-11.97775461,-76.78739652,8675276.063,305380.8033,POINT (-76.78739652 -11.97775461),88.0,"POLYGON ((304880.6570963947 -1325223.935217162, 305880.6570963947 -1325223.935217162, 305880.6570963947 -1324223.935217162, 304880.6570963947 -1324223.935217162, 304880.6570963947 -1325223.935217162))"
473,2696,2949,58,3.080645161,0.083130619,0.0,901.3467703,0.0,2,2,2,9.0,0.0,2.0,9189.0,0.0,1035.0,21297.0,8.82932942991,0.0625125912164,-0.186972635546,-1.90954284727,4.9046139557099995,1.6318139707100001,0.9325697596770001,1,2,0,-11.977813000000001,-76.77821554,8675276.063,306380.8033,POINT (-76.77821554000001 -11.977813),104.0,"POLYGON ((305880.6590425998 -1325223.935324729, 306880.6590425998 -1325223.935324729, 306880.6590425998 -1324223.935324729, 305880.6590425998 -1324223.935324729, 305880.6590425998 -1325223.935324729))"
474,2698,2735,40,2.875,0.10173836,0.0,870.7359674,0.188890413,1,0,4,1.0,0.0,0.0,743.0,0.0,30.0,992.0,9.816862837539999,-0.626052842511,-1.00331215135,-5.66246485283,5.68773543357,0.8877458759469999,1.8338622819,1,2,3,-11.97792888,-76.75985343,8675276.063,308380.8033,POINT (-76.75985343000001 -11.97792888),38.0,"POLYGON ((307880.6636414758 -1325223.935641138, 308880.6636414758 -1325223.935641138, 308880.6636414758 -1324223.935641138, 307880.6636414758 -1324223.935641138, 307880.6636414758 -1325223.935641138))"
475,2724,1486,37,3.0,0.101579112,0.0,1616.263289,0.182548677,1,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,6.5360212215799995,-4.3837734603500005,-0.0720637250592,-3.23899095639,9.88948425185,1.11514735077,-0.5597511159309999,1,2,0,-11.96634601,-77.12698639,8676276.063,268380.8033,POINT (-77.12698639 -11.96634601),0.0,"POLYGON ((267880.5560851044 -1324223.933460965, 268880.5560851044 -1324223.933460965, 268880.5560851044 -1323223.933460965, 267880.5560851044 -1323223.933460965, 267880.5560851044 -1324223.933460965))"
476,2726,3042,115,2.930769231,0.054548673,0.0,0.0,0.0,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,6.8258353288,-0.9759159758660001,4.24073998469,0.829644841709,-0.86312138287,-0.601042986134,-1.75981885773,4,0,0,-11.96648459,-77.10862885,8676276.063,270380.8033,POINT (-77.10862885 -11.96648459),0.0,"POLYGON ((269880.5627639843 -1324223.933129125, 270880.5627639843 -1324223.933129125, 270880.5627639843 -1323223.933129125, 269880.5627639843 -1323223.933129125, 269880.5627639843 -1324223.933129125))"
477,2727,9727,199,3.24120603,0.044819673,0.0,0.0,0.025496902000000002,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8355496299,6.1075061034700004,3.49936388067,5.31045783015,-1.77852463292,2.9888589144999997,1.4463411793599998,4,0,4,-11.96655344,-77.09945,8676276.063,271380.8033,POINT (-77.09945 -11.96655344),0.0,"POLYGON ((270880.5655311632 -1324223.93403959, 271880.5655311632 -1324223.93403959, 271880.5655311632 -1323223.93403959, 270880.5655311632 -1323223.93403959, 270880.5655311632 -1324223.93403959))"
478,2728,13224,199,3.1492537310000004,0.048821471,0.0,0.0,0.099329429,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98215342332,6.63009474582,3.0191028680799996,3.80746271444,-1.4783836562600001,2.39055031849,0.9037835712510001,4,0,4,-11.96662198,-77.09027109,8676276.063,272380.8033,POINT (-77.09027109 -11.96662198),0.0,"POLYGON ((271880.568664906 -1324223.933819002, 272880.568664906 -1324223.933819002, 272880.568664906 -1323223.933819002, 271880.568664906 -1323223.933819002, 271880.568664906 -1324223.933819002))"
479,2729,15740,219,3.192825112,0.039550122,2025.295448,0.0,0.30575805100000003,14,0,9,42.0,2.0,26.0,5171.0,125.0,558.0,14216.0,1.02318072836,8.19443715277,0.6846029472640001,6.1975062568,-1.56006425178,-3.52222281996,3.0595029389099997,5,5,7,-11.96669022,-77.08109212,8676276.063,273380.8033,POINT (-77.08109211999999 -11.96669022),0.0,"POLYGON ((272880.5722005483 -1324223.93357462, 273880.5722005483 -1324223.93357462, 273880.5722005483 -1323223.93357462, 272880.5722005483 -1323223.93357462, 272880.5722005483 -1324223.93357462))"
480,2730,15086,185,3.177419355,0.056433607999999996,3014.1058550000002,1495.68614,0.28832942300000003,17,1,7,42.0,2.0,26.0,5171.0,125.0,558.0,14216.0,0.449640441307,6.563041258740001,-1.72418105695,5.864366865090001,7.902796845469999,-6.5721535339,5.2198351053800005,5,5,7,-11.96675816,-77.07191309999999,8676276.063,274380.8033,POINT (-77.07191309999999 -11.96675816),0.0,"POLYGON ((273880.5750755931 -1324223.933315407, 274880.5750755931 -1324223.933315407, 274880.5750755931 -1323223.933315407, 273880.5750755931 -1323223.933315407, 273880.5750755931 -1324223.933315407))"
481,2731,8969,101,3.277227723,0.07773377299999999,0.0,0.0,0.30792952,4,4,4,59.0,2.0,40.0,6278.0,211.0,1009.0,24553.0,4.37498739546,2.62583782567,-0.66387044469,-0.486531566188,-0.779758776496,3.8577894423800005,0.569357909637,4,0,0,-11.96682581,-77.06273402,8676276.063,275380.8033,POINT (-77.06273401999999 -11.96682581),0.0,"POLYGON ((274880.578414584 -1324223.934140348, 275880.578414584 -1324223.934140348, 275880.578414584 -1323223.934140348, 274880.578414584 -1323223.934140348, 274880.578414584 -1324223.934140348))"
482,2732,10367,59,3.213114754,0.069963879,1018.0906539999999,0.0,0.260742801,1,1,3,20.0,1.0,23.0,3933.0,206.0,589.0,21192.0,5.48588125904,3.03067589993,-0.25835875189,-1.40890723303,-0.20576309317299998,0.23069970498300002,3.15788965863,4,0,0,-11.96689315,-77.05355489,8676276.063,276380.8033,POINT (-77.05355489 -11.96689315),1.0,"POLYGON ((275880.5811384752 -1324223.933845451, 276880.5811384752 -1324223.933845451, 276880.5811384752 -1323223.933845451, 275880.5811384752 -1323223.933845451, 275880.5811384752 -1324223.933845451))"
483,2733,11488,71,2.703296703,0.089540547,0.0,0.0,0.036154509,1,3,0,20.0,1.0,23.0,3933.0,206.0,589.0,21192.0,9.07501032745,0.37177026987499995,2.7216870799699997,-6.66082411025,0.452484109704,-1.4167308882299998,1.0926341940200002,1,2,3,-11.96696019,-77.0443757,8676276.063,277380.8033,POINT (-77.0443757 -11.96696019),0.0,"POLYGON ((276880.5843718348 -1324223.933529778, 277880.5843718348 -1324223.933529778, 277880.5843718348 -1323223.933529778, 276880.5843718348 -1323223.933529778, 276880.5843718348 -1324223.933529778))"
484,2734,12546,76,2.6969696969999997,0.08985712400000001,0.0,0.0,0.0,0,0,2,3.0,1.0,9.0,2826.0,120.0,138.0,10855.0,9.79894849139,0.960222274732,3.3154625865700003,-6.67177441241,0.43992682480899997,-1.4873325360299998,1.26441147307,1,2,3,-11.96702694,-77.03519646,8676276.063,278380.8033,POINT (-77.03519645999999 -11.96702694),0.0,"POLYGON ((277880.5870603458 -1324223.934308563, 278880.5870603458 -1324223.934308563, 278880.5870603458 -1323223.934308563, 277880.5870603458 -1323223.934308563, 277880.5870603458 -1324223.934308563))"
485,2736,16916,78,2.663366337,0.074221422,0.0,0.0,0.0,0,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,7.67799758521,0.22635326164099998,5.37716732105,-5.85536631324,0.567106440789,-2.18646017455,-0.33456371026,1,2,0,-11.96715953,-77.01683781,8676276.063,280380.8033,POINT (-77.01683781 -11.96715953),175.0,"POLYGON ((279880.5930563735 -1324223.934710619, 280880.5930563735 -1324223.934710619, 280880.5930563735 -1323223.934710619, 279880.5930563735 -1323223.934710619, 279880.5930563735 -1324223.934710619))"
486,2737,16919,322,3.0851063830000003,0.038666289,0.0,0.0,0.28552882,10,12,17,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,-0.450213754399,8.91853246975,1.08247611842,7.71717503655,-2.5515279054599995,1.31748883343,-2.66357684597,4,0,4,-11.96722537,-77.00765841,8676276.063,281380.8033,POINT (-77.00765841 -11.96722537),790.0,"POLYGON ((280880.5953284102 -1324223.93434332, 281880.5953284102 -1324223.93434332, 281880.5953284102 -1323223.93434332, 280880.5953284102 -1323223.93434332, 280880.5953284102 -1324223.93434332))"
487,2738,16924,211,3.144859813,0.044538642,368.6089717,0.0,0.29944713,6,2,8,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,1.7637228879700002,6.120707273430001,2.67104701161,4.3309910048,-1.3473905681099998,1.30455281656,-0.288751616111,4,0,4,-11.96729091,-76.99847895,8676276.063,282380.8033,POINT (-76.99847895000001 -11.96729091),418.0,"POLYGON ((281880.5982443864 -1324223.933958967, 282880.5982443864 -1324223.933958967, 282880.5982443864 -1323223.933958967, 281880.5982443864 -1323223.933958967, 281880.5982443864 -1324223.933958967))"
488,2739,16927,227,3.2875536480000003,0.046603186,1355.2645630000002,0.0,0.2751514,10,11,11,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,-0.585334507507,7.944366595760001,-0.621475108644,6.01881591577,-1.9461108926599997,-1.3624737051700002,0.490085435326,5,5,7,-11.96735616,-76.98929943,8676276.063,283380.8033,POINT (-76.98929943 -11.96735616),684.0,"POLYGON ((282880.6018391581 -1324223.934664736, 283880.6018391581 -1324223.934664736, 283880.6018391581 -1323223.934664736, 282880.6018391581 -1323223.934664736, 282880.6018391581 -1324223.934664736))"
489,2740,15386,71,2.7640449439999997,0.078912918,0.0,0.0,0.0,1,0,1,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,7.548712753939999,0.172812647317,4.40813079256,-5.6048362782300005,0.35756034168000006,-1.44000062755,-0.40645150701,1,2,0,-11.9674211,-76.98011987,8676276.063,284380.8033,POINT (-76.98011987 -11.9674211),337.0,"POLYGON ((283880.6039450009 -1324223.934264242, 284880.6039450009 -1324223.934264242, 284880.6039450009 -1323223.934264242, 283880.6039450009 -1323223.934264242, 283880.6039450009 -1324223.934264242))"
490,2741,10834,59,2.85915493,0.066054297,0.0,0.0,0.186301983,0,2,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,6.686240348919999,0.227678131338,2.74732403893,-3.9604490943400004,0.365505354788,0.155364366404,0.0917027615638,1,2,0,-11.96748575,-76.97094025,8676276.063,285380.8033,POINT (-76.97094025 -11.96748575),210.0,"POLYGON ((284880.6067833602 -1324223.934955284, 285880.6067833602 -1324223.934955284, 285880.6067833602 -1323223.934955284, 284880.6067833602 -1323223.934955284, 284880.6067833602 -1324223.934955284))"
491,2745,1296,38,3.315789474,0.114548759,0.0,0.0,0.0,0,1,0,8.0,0.0,2.0,8446.0,0.0,1005.0,20305.0,9.68411822499,-0.398523460048,-0.91642698108,-4.17282997953,-0.684010831942,3.11566059292,1.3853327814399998,1,2,0,-11.96774132,-76.93422125,8676276.063,289380.8033,POINT (-76.93422124999999 -11.96774132),45.0,"POLYGON ((288880.6171825128 -1324223.934328521, 289880.6171825128 -1324223.934328521, 289880.6171825128 -1323223.934328521, 288880.6171825128 -1323223.934328521, 288880.6171825128 -1324223.934328521))"
492,2762,1680,27,2.611111111,0.11872082199999999,0.0,0.0,0.0,0,0,0,9.0,0.0,2.0,9189.0,0.0,1035.0,21297.0,12.2524502242,-3.06008855578,1.4129986671,-9.88237548338,0.821500274281,-2.47903891001,1.0291938982200002,1,2,3,-11.96877398,-76.77815641,8676276.063,306380.8033,POINT (-76.77815640999999 -11.96877398),1.0,"POLYGON ((305880.659099074 -1324223.935573923, 306880.659099074 -1324223.935573923, 306880.659099074 -1323223.935573923, 305880.659099074 -1323223.935573923, 305880.659099074 -1324223.935573923))"
493,2763,4587,19,2.8181818180000002,0.15670995699999998,0.0,0.0,0.0,0,0,0,9.0,0.0,2.0,9189.0,0.0,1035.0,21297.0,11.861302696700001,-3.28032634634,0.162020041602,-12.016202107,0.768821572216,-1.04316098294,1.3597070944,1,2,3,-11.96883202,-76.76897568,8676276.063,307380.8033,POINT (-76.76897568 -11.96883202),22.0,"POLYGON ((306880.6618020037 -1324223.935168317, 307880.6618020037 -1324223.935168317, 307880.6618020037 -1323223.935168317, 306880.6618020037 -1323223.935168317, 306880.6618020037 -1324223.935168317))"
494,2793,3670,151,3.151898734,0.050531096,0.0,0.0,0.074904692,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.351042446280001,3.94076197885,2.44566913731,3.2599734989599995,-1.30745554844,2.55480081629,1.64475226104,4,0,4,-11.95751613,-77.09938026,8677276.063,271380.8033,POINT (-77.09938026 -11.95751613),0.0,"POLYGON ((270880.5655984303 -1323223.933325361, 271880.5655984303 -1323223.933325361, 271880.5655984303 -1322223.933325361, 270880.5655984303 -1322223.933325361, 270880.5655984303 -1323223.933325361))"
495,2794,10080,208,3.1136363639999995,0.040331364,0.0,0.0,0.055204395,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13089635633,5.954129612230001,4.4473709903500005,5.05821395071,-1.54003861109,2.1644167120400004,1.49118873976,4,0,4,-11.95758462,-77.09020165,8677276.063,272380.8033,POINT (-77.09020165 -11.95758462),0.0,"POLYGON ((271880.5692100922 -1323223.93345967, 272880.5692100922 -1323223.93345967, 272880.5692100922 -1322223.93345967, 271880.5692100922 -1322223.93345967, 271880.5692100922 -1323223.93345967))"
496,2795,14788,224,3.1875,0.044499566,408.24905739999997,0.0,0.297297655,7,2,4,42.0,2.0,26.0,5171.0,125.0,558.0,14216.0,2.75037401589,6.83212108275,2.45420475475,5.29728474185,-1.51085174185,1.9096135399400003,1.1994701434200001,4,0,4,-11.95765281,-77.08102299,8677276.063,273380.8033,POINT (-77.08102298999999 -11.95765281),0.0,"POLYGON ((272880.5721349985 -1323223.933552647, 273880.5721349985 -1323223.933552647, 273880.5721349985 -1322223.933552647, 272880.5721349985 -1322223.933552647, 272880.5721349985 -1323223.933552647))"
497,2796,18344,119,3.175,0.065145635,0.0,372.30324049999996,0.38797261299999997,6,5,7,42.0,2.0,26.0,5171.0,125.0,558.0,14216.0,2.6331064149200003,4.9929378044599995,-0.196335046202,-0.49617316302000003,1.85825434645,3.6580742859599997,0.67383061162,4,0,4,-11.9577207,-77.07184427,8677276.063,274380.8033,POINT (-77.07184427 -11.9577207),0.0,"POLYGON ((273880.5754894693 -1323223.933596807, 274880.5754894693 -1323223.933596807, 274880.5754894693 -1322223.933596807, 273880.5754894693 -1322223.933596807, 273880.5754894693 -1323223.933596807))"
498,2798,10159,103,3.106796117,0.058270333,873.6499528999999,0.0,0.199408225,17,5,15,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,4.07426738946,5.4994892140100005,-3.1059862428500002,-0.21604749612,-1.01178714031,-0.7519512708249999,0.6063725724319999,4,0,0,-11.95785558,-77.05348667,8677276.063,276380.8033,POINT (-77.05348667 -11.95785558),0.0,"POLYGON ((275880.5814158444 -1323223.933558026, 276880.5814158444 -1323223.933558026, 276880.5814158444 -1322223.933558026, 275880.5814158444 -1322223.933558026, 275880.5814158444 -1323223.933558026))"
499,2799,11285,136,3.489655172,0.048842537000000005,0.0,0.0,0.0,2,0,3,20.0,1.0,23.0,3933.0,206.0,589.0,21192.0,5.46143977543,5.26570392829,2.09469278583,4.43744766681,-1.9134072370400002,4.79295338667,0.858564347653,4,0,4,-11.95792258,-77.04430779,8677276.063,277380.8033,POINT (-77.04430779 -11.95792258),0.0,"POLYGON ((276880.5840497258 -1323223.934582947, 277880.5840497258 -1323223.934582947, 277880.5840497258 -1322223.934582947, 276880.5840497258 -1322223.934582947, 276880.5840497258 -1323223.934582947))"
500,2800,11489,82,2.9784946239999996,0.069106443,0.0,0.0,0.0,0,2,0,20.0,1.0,23.0,3933.0,206.0,589.0,21192.0,8.03719277764,1.96757465147,2.87212739787,-2.6679025375400003,-0.30626951902399996,0.746895035336,1.10144166759,1,2,0,-11.95798927,-77.03512885,8677276.063,278380.8033,POINT (-77.03512885000001 -11.95798927),0.0,"POLYGON ((277880.5872125193 -1323223.934455633, 278880.5872125193 -1323223.934455633, 278880.5872125193 -1322223.934455633, 277880.5872125193 -1322223.934455633, 277880.5872125193 -1323223.934455633))"
501,2803,16915,211,2.930434783,0.037677329,0.0,0.0,0.11943184400000001,0,0,1,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,4.4994566559199995,4.554900472830001,6.46553875365,3.49824378545,-1.0064372582899999,0.36406144481700004,-0.37166471951499996,4,0,4,-11.95818754,-77.00759171,8677276.063,281380.8033,POINT (-77.00759171 -11.95818754),451.0,"POLYGON ((280880.5958350664 -1323223.933838413, 281880.5958350664 -1323223.933838413, 281880.5958350664 -1322223.933838413, 280880.5958350664 -1322223.933838413, 280880.5958350664 -1323223.933838413))"
502,2804,16924,267,3.039145907,0.043116712,0.0,0.0,0.235961366,2,0,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,3.1798202264,5.763353835499999,6.18398653574,5.72062926819,-1.4454428192500002,1.6075178509399999,-0.0168751815699,4,0,4,-11.95825304,-76.99841256,8677276.063,282380.8033,POINT (-76.99841256000001 -11.95825304),649.0,"POLYGON ((281880.5981551727 -1323223.934665649, 282880.5981551727 -1323223.934665649, 282880.5981551727 -1322223.934665649, 281880.5981551727 -1322223.934665649, 281880.5981551727 -1323223.934665649))"
503,2805,16923,230,3.266949153,0.036943928,1189.009238,0.0,0.267783696,4,4,6,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,0.786213872339,7.2769197525,2.53328655223,6.9514206516199994,-1.72015754063,-0.641732131072,1.17685418464,4,0,4,-11.95831823,-76.98923335,8677276.063,283380.8033,POINT (-76.98923335000001 -11.95831823),632.0,"POLYGON ((282880.601138844 -1323223.934344399, 283880.601138844 -1323223.934344399, 283880.601138844 -1322223.934344399, 282880.601138844 -1322223.934344399, 282880.601138844 -1323223.934344399))"
504,2806,16921,193,3.1449275360000004,0.051440067,0.0,0.0,0.129965492,4,5,13,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,2.57192781479,5.682801023840001,2.09561035893,2.97709349151,-1.59224412563,1.59123603127,-1.86874440678,4,0,4,-11.95838312,-76.98005409,8677276.063,284380.8033,POINT (-76.98005409 -11.95838312),580.0,"POLYGON ((283880.6037316475 -1323223.933989654, 284880.6037316475 -1323223.933989654, 284880.6037316475 -1322223.933989654, 283880.6037316475 -1322223.933989654, 283880.6037316475 -1323223.933989654))"
505,2855,3041,50,2.8965517239999996,0.08925870699999999,0.0,621.9044627999999,0.009465933000000001,0,2,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,7.511941123510001,-3.45392221569,1.9234788954599997,-3.7669471471800007,3.6552704697099996,-0.7634067453360001,-1.40702502655,1,2,0,-11.94820209,-77.13602321,8678276.063,267380.8033,POINT (-77.13602321 -11.94820209),0.0,"POLYGON ((266880.5536557287 -1322223.93388685, 267880.5536557287 -1322223.93388685, 267880.5536557287 -1321223.93388685, 266880.5536557287 -1321223.93388685, 266880.5536557287 -1322223.93388685))"
506,2860,5720,127,3.115384615,0.061760678,62.83606003,0.0,0.219189091,0,0,3,142.0,0.0,28.0,25666.0,0.0,4923.0,100979.0,3.85527895611,-0.320433810534,2.97450571576,1.6553455616400001,-0.9104379302310001,1.1404958647,-2.16642243607,4,0,0,-11.94854726,-77.09013227,8678276.063,272380.8033,POINT (-77.09013227 -11.94854726),1.0,"POLYGON ((271880.569357415 -1322223.933789548, 272880.569357415 -1322223.933789548, 272880.569357415 -1321223.933789548, 271880.569357415 -1321223.933789548, 271880.569357415 -1322223.933789548))"
507,2861,13895,194,3.221649485,0.045284067000000004,1974.0188449999998,0.0,0.266257474,9,8,8,42.0,2.0,26.0,5171.0,125.0,558.0,14216.0,1.23232868545,7.547027181589999,-0.7743369270020001,5.20597488586,-1.5131259938100001,-3.4845876699000002,2.9283576877099997,5,5,7,-11.948615400000001,-77.08095392,8678276.063,273380.8033,POINT (-77.08095392 -11.9486154),1.0,"POLYGON ((272880.5716446374 -1322223.934219687, 273880.5716446374 -1322223.934219687, 273880.5716446374 -1321223.934219687, 272880.5716446374 -1321223.934219687, 272880.5716446374 -1322223.934219687))"
508,2862,15040,174,3.0944444439999996,0.05858616,1348.008492,1998.8442579999999,0.229554943,7,4,2,59.0,2.0,40.0,6278.0,211.0,1009.0,24553.0,2.0587603196799997,4.01469816982,0.517117271778,4.640846461000001,11.2135522644,-1.7483976973900002,2.9623123379400003,0,6,6,-11.94868323,-77.0717755,8678276.063,274380.8033,POINT (-77.0717755 -11.94868323),0.0,"POLYGON ((273880.5754433716 -1322223.933460593, 274880.5754433716 -1322223.933460593, 274880.5754433716 -1321223.933460593, 273880.5754433716 -1321223.933460593, 273880.5754433716 -1322223.933460593))"
509,2863,9715,185,3.140540541,0.045500793,3638.003164,0.0,0.312582158,2,1,6,59.0,2.0,40.0,6278.0,211.0,1009.0,24553.0,1.63796030058,6.04986949985,0.439305121274,6.04238219799,-1.06474288613,-9.544333365329999,6.001990107999999,5,5,7,-11.94875077,-77.06259703,8678276.063,275380.8033,POINT (-77.06259703000001 -11.94875077),0.0,"POLYGON ((274880.5786182031 -1322223.933742304, 275880.5786182031 -1322223.933742304, 275880.5786182031 -1321223.933742304, 274880.5786182031 -1321223.933742304, 274880.5786182031 -1322223.933742304))"
510,2864,10395,210,3.27014218,0.048902199,3092.888366,0.0,0.285267131,14,3,14,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,1.2006850321200002,8.80847229594,-2.5427356364200002,6.704497272899999,-1.8456506373099997,-6.74404382893,4.56003301226,5,5,7,-11.94881801,-77.05341851,8678276.063,276380.8033,POINT (-77.05341851 -11.94881801),0.0,"POLYGON ((275880.581187711 -1322223.933959053, 276880.581187711 -1322223.933959053, 276880.581187711 -1321223.933959053, 275880.581187711 -1321223.933959053, 275880.581187711 -1322223.933959053))"
511,2865,11286,83,3.1063829789999997,0.082632071,0.0,0.0,0.0,0,0,0,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,8.43380305448,2.2380825615799997,2.42744918531,-2.75353064738,-0.42049332267800005,1.7453869466799998,1.3719298169999998,1,2,0,-11.94888495,-77.04423993,8678276.063,277380.8033,POINT (-77.04423993 -11.94888495),0.0,"POLYGON ((276880.5842682329 -1322223.934103469, 277880.5842682329 -1322223.934103469, 277880.5842682329 -1321223.934103469, 276880.5842682329 -1321223.934103469, 276880.5842682329 -1322223.934103469))"
512,2866,11289,36,3.133333333,0.10707070699999999,0.0,0.0,0.0,0,0,0,17.0,0.0,14.0,1107.0,86.0,451.0,10337.0,9.10226650982,0.8089467637450001,1.17289172485,-6.13707591179,0.0164853735745,1.9003728617900002,1.56823140689,1,2,0,-11.94895159,-77.0350613,8678276.063,278380.8033,POINT (-77.0350613 -11.94895159),0.0,"POLYGON ((277880.5867972255 -1322223.934184356, 278880.5867972255 -1322223.934184356, 278880.5867972255 -1321223.934184356, 277880.5867972255 -1321223.934184356, 277880.5867972255 -1322223.934184356))"
