,latitude,longitude,venta_frutas,venta_verduras,superficie_bodega,num_personas,hora_apertura_semana,hora_cierre_semana,abre_fin_de_semana,horario_atencion_igual,hora_apertura_fin_de_semana,hora_cierre_fin_de_semana,num_entregas_general,num_recojos_general,num_lugares,num_entregas_fv,num_recojos_fv,lugar_principal,vehiculo_recojo,vehiculo_recojo_other,num_viajes_lugar_principal,cant_carga,cant_sku,cadena_frio,cant_merma,motivo_si_oferta,motivo_si_oferta_other,motivo_no_oferta,motivo_no_oferta_other,gps_altitude,ventaFyV,in_food_desert,distrito,distance_to_market,dist_2closest_mkt,NSE07,population,betweenness_centrality_avg,kopt+0_Clusters,zone,hora_apertura_semana (hour),hora_apertura_semana (minute),hora_apertura_semana (seconds),hora_cierre_semana (hour),hora_cierre_semana (minute),hora_cierre_semana (seconds),hora_apertura_fin_de_semana (hour),hora_apertura_fin_de_semana (minute),hora_apertura_fin_de_semana (seconds),hora_cierre_fin_de_semana (hour),hora_cierre_fin_de_semana (minute),hora_cierre_fin_de_semana (seconds),vende_FyV,geometry,place_lon,place_lat,Time to market (mins),Taxi price
230,-12.0109694,-76.9780258,1,1,16,,,,,,,,1,0,1,0,1,Mercado Central de Mangomarca,Transporte publico,,2,2,5,1,0.5,Otros,,Otros,,302.4,Vende frutas y verduras,False,SAN JUAN DE LURIGANCHO,1.223,965.967881718898,ME,14704,0.064131851,4,east_lima,,,,,,,,,,,,,1,POINT (-76.9849340518096 -12.016966),-76.9849340518096,-12.016966,4.15,10
231,-12.0111117,-76.9790913,1,1,15,,,,,,,,0,2,1,0,1,Mercado Central de Mangomarca,Otros,,1,5,7,0,1.83092672552602,Otros,,Otros,,273.2,Vende frutas y verduras,False,SAN JUAN DE LURIGANCHO,1.085,872.623184509471,ME,14704,0.064131851,4,east_lima,,,,,,,,,,,,,1,POINT (-76.9849340518096 -12.016966),-76.9849340518096,-12.016966,3.65,10
232,-12.0079052,-76.9753473,1,1,6,,,,,,,,6,6,2,0,6,Mercado Central de Mangomarca,Transporte publico,,,30,6,1,1,Otros,Para surtir el negocio ,Otros,,319,Vende frutas y verduras,True,SAN JUAN DE LURIGANCHO,1.747,1411.23345489881,ME,8576,0.13557423,1,east_lima,,,,,,,,,,,,,1,POINT (-76.9849340518096 -12.016966),-76.9849340518096,-12.016966,6.06666666666667,10
233,-12.0117046,-76.9792947,1,1,12,,,,,,,,7,0,1,0,1,Mercado El Bosque,Taxi,,1,28,11,0,-0.323970961322011,Otros,,Otros,,,Vende frutas y verduras,False,SAN JUAN DE LURIGANCHO,5.086,809.965244531977,ME,14704,0.064131851,4,east_lima,,,,,,,,,,,,,1,POINT (-77.01317955517629 -12.0305176),-77.0131795551763,-12.0305176,12.6166666666667,10
234,-12.0120413,-76.9817448,1,0,,,,,,,,,1,1,1,0,1,Mercado La Laguna,Transporte publico,,2,4,1,0,4.00641450298362,Otros,,Otros,,271.4,Vende solo frutas,False,SAN JUAN DE LURIGANCHO,15.569,617.176941546295,MA,14704,0.064131851,4,east_lima,,,,,,,,,,,,,1,POINT (-76.90463819999999 -12.0384654),-76.9046382,-12.0384654,35.7166666666667,11.0910051566667
235,-12.2111389,-76.9462223,1,0,4,,,,,,,,1,1,1,0,2,Mercado Modelo de Villa el Salvador,Otros,,1,2,4,0,0.25,Otros,la gente pide para lonchera,Otros,,0,Vende solo frutas,False,VILLA EL SALVADOR,0.627,308.455861275735,MB,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-76.94693884348349 -12.2086283),-76.9469388434835,-12.2086283,2.68333333333333,10
236,-12.0045628,-76.9944415,1,0,21,,,,,,,,10,0,1,0,2,Mercado Vencedores,Otros,moto,,1,5,1,5.30724098093796,Los clientes piden FyVs,,Otros,,280.1044921875,Vende solo frutas,False,SAN JUAN DE LURIGANCHO,1.746,381.796678564385,ME,22562,0.051028569,4,east_lima,,,,,,,,,,,,,1,POINT (-77.00026978768039 -11.99808205),-77.0002697876804,-11.99808205,6.1,10
237,-12.0042675,-76.9931452,1,0,4,,,,,,,,1,3,1,0,2,Mercado Vencedores,Otros,mototaxi,2,2,3,0,3.61314367616149,Los clientes piden FyVs,,Otros,,262.447570800781,Vende solo frutas,False,SAN JUAN DE LURIGANCHO,1.943,526.72169751161,MB,14273,0.056375964,4,east_lima,,,,,,,,,,,,,1,POINT (-77.00026978768039 -11.99808205),-77.0002697876804,-11.99808205,6.98333333333333,10
238,-12.005023,-76.9928254,1,1,4,,,,,,,,2,0,1,0,3,Mercado Vencedores,Otros,mototaxi,3,5,5,1,1,Los clientes piden FyVs,,Otros,,268.01806640625,Vende frutas y verduras,False,SAN JUAN DE LURIGANCHO,1.431,549.078682154933,MB,14273,0.056375964,4,east_lima,,,,,,,,,,,,,1,POINT (-77.00026978768039 -11.99808205),-77.0002697876804,-11.99808205,4.56666666666667,10
239,-12.0083426,-76.9920604,1,1,12,,,,,,,,5,0,2,0,2,Mercado Vencedores,Carro particular,,2,3,6,1,1,Los clientes piden FyVs,,Otros,,275.0234375,Vende frutas y verduras,False,SAN JUAN DE LURIGANCHO,2.267,713.183881542164,ME,16925,0.072593552,1,east_lima,,,,,,,,,,,,,1,POINT (-77.00026978768039 -11.99808205),-77.0002697876804,-11.99808205,5.86666666666667,10
240,-12.0026407,-76.9952361,1,0,4,,,,,,,,3,0,1,0,6,Mercado Vencedores,Otros,mototaxi,,1,3,1,1.48506273166305,Los clientes piden FyVs,,Otros,,237.3515625,Vende solo frutas,False,SAN JUAN DE LURIGANCHO,1.076,413.311916785769,MB,22562,0.051028569,4,east_lima,,,,,,,,,,,,,1,POINT (-77.00026978768039 -11.99808205),-77.0002697876804,-11.99808205,4.03333333333333,10
241,-12.0012944,-76.9857206,1,1,6,,,,,,,,3,1,2,0,3,Mercado Vencedores,Carro particular,,3,40,8,1,1,Los clientes piden FyVs,,Otros,,338.485107421875,Vende frutas y verduras,True,SAN JUAN DE LURIGANCHO,2.463,1395.6416064421,MB,14273,0.056375964,4,east_lima,,,,,,,,,,,,,1,POINT (-77.00026978768039 -11.99808205),-77.0002697876804,-11.99808205,9.18333333333333,10
242,-12.0019007,-76.9856227,0,1,6,1,,,,,,,2,4,2,0,4,Mercado Vencedores,Transporte publico,,8,15,6,1,1,Otros,surtir el negocio,Otros,,310,Vende solo verduras,True,SAN JUAN DE LURIGANCHO,2.39,1385.82686905876,MB,14273,0.056375964,4,east_lima,,,,,,,,,,,,,1,POINT (-77.00026978768039 -11.99808205),-77.0002697876804,-11.99808205,8.81666666666667,10
243,-12.0024209,-76.985376,1,1,16,1,,,,,,,2,2,2,0,3,Mercado Vencedores,Otros,mototaxi,3,10,5,0,5.9179965830895,Los clientes piden FyVs,,Otros,,347.423034667969,Vende frutas y verduras,True,SAN JUAN DE LURIGANCHO,2.428,1397.25214651053,MB,14273,0.056375964,4,east_lima,,,,,,,,,,,,,1,POINT (-77.00026978768039 -11.99808205),-77.0002697876804,-11.99808205,9.11666666666667,10
244,-12.0024173,-76.9853923,1,1,16,1,,,,,,,2,2,2,0,3,Mercado Vencedores,Otros,mototaxi,3,10,5,0,2.91313667984267,Los clientes piden FyVs,,Otros,,347.510375976562,Vende frutas y verduras,True,SAN JUAN DE LURIGANCHO,2.428,1395.61732695172,MB,14273,0.056375964,4,east_lima,,,,,,,,,,,,,1,POINT (-77.00026978768039 -11.99808205),-77.0002697876804,-11.99808205,9.11666666666667,10
245,-12.0039867,-76.9849793,1,1,6,1,,,,,,,0,3,1,0,3,Mercado Vencedores,Otros,mototaxi,6,40,12,1,3,Los clientes piden FyVs,,Otros,,362,Vende frutas y verduras,True,SAN JUAN DE LURIGANCHO,2.524,1410.54259391464,MB,14273,0.056375964,4,east_lima,,,,,,,,,,,,,1,POINT (-77.00026978768039 -11.99808205),-77.0002697876804,-11.99808205,9.55,10
246,-12.0047292,-76.9847364,1,0,6,1,,,,,,,0,1,1,0,2,Mercado Vencedores,Otros,mototaxi,4,18,6,0,2,Los clientes piden FyVs,,Otros,,377,Vende solo frutas,True,SAN JUAN DE LURIGANCHO,2.619,1332.16348153561,MB,14273,0.056375964,4,east_lima,,,,,,,,,,,,,1,POINT (-77.00026978768039 -11.99808205),-77.0002697876804,-11.99808205,10.05,10
247,-12.0023212,-76.9847343,1,0,6,1,,,,,,,0,4,1,0,2,Mercado Vencedores,Otros,mototaxi,4,21,7,1,1,Otros,para surtir el negocio,Otros,,395,Vende solo frutas,True,SAN JUAN DE LURIGANCHO,2.504,1467.81236609888,MB,14273,0.056375964,4,east_lima,,,,,,,,,,,,,1,POINT (-77.00026978768039 -11.99808205),-77.0002697876804,-11.99808205,9.53333333333333,10
248,-12.0011079,-76.9839779,1,1,6,1,,,,,,,0,2,1,0,3,Mercado Vencedores,Transporte publico,,6,20,12,0,5,Otros,,Otros,,413,Vende frutas y verduras,True,SAN JUAN DE LURIGANCHO,2.656,1582.57944661966,MB,14273,0.056375964,4,east_lima,,,,,,,,,,,,,1,POINT (-77.00026978768039 -11.99808205),-77.0002697876804,-11.99808205,10.3,10
249,-12.0011104,-76.9864759,1,0,6,1,,,,,,,3,1,1,0,2,Mercado Vencedores,Otros,mototaxi,4,30,4,1,2,Los clientes piden FyVs,,Otros,,314,Vende solo frutas,True,SAN JUAN DE LURIGANCHO,2.479,1325.04881145346,MB,14273,0.056375964,4,east_lima,,,,,,,,,,,,,1,POINT (-77.00026978768039 -11.99808205),-77.0002697876804,-11.99808205,9.2,10
250,-12.2272784,-76.9579819,1,1,6,,,,,,,,0,1,2,0,1,Mercado José Carlos Mariategui,Transporte publico,,,5,3,1,1,Otros,Para surtir el negocio,Otros,,146,Vende frutas y verduras,True,VILLA EL SALVADOR,36.203,1276.17116912182,MB,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-77.0010990802198 -11.9600977),-77.0010990802198,-11.9600977,65.8166666666667,20.4469722966667
251,-12.2197176,-76.9449154,1,0,6,,,,,,,,6,0,1,0,6,Mercado José Carlos Mariategui,Taxi,,,6,3,1,1,Otros,Porque los clientes piden frutas,Otros,,139,Vende solo frutas,False,VILLA EL SALVADOR,34.692,177.322909262146,MB,8310,0.034458544,4,south_lima,,,,,,,,,,,,,1,POINT (-77.0010990802198 -11.9600977),-77.0010990802198,-11.9600977,62.0166666666667,19.2671439866667
252,-12.2245356,-76.9497021,1,1,6,,,,,,,,4,3,2,0,3,Mercado José Carlos Mariategui,Transporte publico,,6,20,14,1,1,Otros,Por la temporada escolar y para surtir,Otros,,69,Vende frutas y verduras,False,VILLA EL SALVADOR,35.733,408.030517549197,MB,2298,0.089241285,1,south_lima,,,,,,,,,,,,,1,POINT (-77.0010990802198 -11.9600977),-77.0010990802198,-11.9600977,62.7,19.48023693
253,-12.0086373,-76.9767988,1,1,16,,,,,,,,4,3,1,0,3,Mercado Jorge Chavez,Taxi,,,45,12,1,3,Los clientes piden FyVs,,Otros,,306,Vende frutas y verduras,True,SAN JUAN DE LURIGANCHO,8.339,1243.15072766072,ME,14704,0.064131851,4,east_lima,,,,,,,,,,,,,1,POINT (-77.0077799954169 -12.0612351),-77.0077799954169,-12.0612351,27.7,10
254,-12.0012514,-76.9861437,1,1,12,,,,,,,,0,7,3,0,7,Mercado San Luis,Carro particular,,,50,12,1,5,Otros,para surtir el negocio,Otros,,341,Vende frutas y verduras,True,SAN JUAN DE LURIGANCHO,15.894,1353.66013455113,MB,14273,0.056375964,4,east_lima,,,,,,,,,,,,,1,POINT (-77.0044102 -12.0843519),-77.0044102,-12.0843519,35.1666666666667,10.9208984066667
